Latitude,Longitude,Sample Date,nir,green,swir16,swir22,NDMI,MNDWI
-22.58277860747475,79.29645262106241,2004-09-08,,,,,,
81.12857515378491,67.42188158872598,2000-11-18,30598.0,35003.0,16916.5,16436.0,0.2879436803502083,0.34835659049104795
41.75890952605292,-145.52848848119123,2002-04-02,,,,,,
17.758527155466588,152.12606576608803,2001-06-26,,,,,,
-61.916644720361425,24.649992776455054,2005-10-14,,,,,,
-61.92098633948353,-49.05881239115367,2005-01-29,16480.0,20527.0,7850.0,7677.0,0.35470612412659125,0.4467350318920237
-79.5449498097241,92.3538900583104,2005-09-09,37568.0,40029.0,11295.0,10742.0,0.5376870024353795,0.5598550385784418
65.91170623948834,-87.34843497541175,2002-06-03,13697.0,12816.0,14649.0,12486.0,-0.033584985535877965,-0.06673948661933346
18.200702113777584,69.66354133667535,2000-07-09,9439.0,9894.0,9199.5,8901.0,0.012849746492475184,0.03637363500667748
37.45306400328819,-165.703965273991,2001-02-18,,,,,,
-86.29479102675556,122.1868935393379,2005-01-12,,,,,,
84.58377338915898,-18.658495072325344,2004-12-18,,,,,,
59.839675344075914,49.209449168859024,2004-10-26,18327.5,8601.0,12231.0,9200.0,0.19950259338645485,-0.1742511520737319
-51.77896007791029,-100.35438486959389,2002-12-05,,,,,,
-57.27150590272189,63.74653655704127,2004-09-17,,,,,,
-56.98718822638191,98.00649932157957,2001-01-09,,,,,,
-35.23639626728321,-9.643252721616458,2001-07-11,,,,,,
4.456157693802812,42.381692662245946,2003-07-04,19338.0,14393.0,21965.0,18614.5,-0.06360312810207475,-0.20826228065350072
-12.249896644419163,-15.722667423936517,2005-04-28,,,,,,
-37.57875476435245,141.87289293282439,2004-05-15,18503.0,9824.0,16852.0,12102.0,0.04669777966341381,-0.26345778977357825
20.133521050028303,-0.7670950148451006,2003-02-02,20049.0,16144.0,21926.0,19710.0,-0.044717093508040394,-0.15187811925400538
-64.89110508263246,123.0511352503748,2003-09-22,32098.0,37165.0,9362.0,8922.0,0.5483839845634333,0.597567004105142
-37.41396326366073,108.48674097728949,2003-08-17,,,,,,
-24.054868207135492,-32.21826431459165,2003-01-05,,,,,,
-7.907402840933533,-97.16958293130898,2004-03-14,,,,,,
51.331673050742445,-33.810432278482445,2003-06-07,,,,,,
-54.058719211495244,117.43825527907926,2004-08-29,,,,,,
2.562198914450089,-98.05228710501875,2000-02-01,,,,,,
16.634622395167643,8.797084508789762,2004-06-19,23585.5,16944.0,27979.0,26299.0,-0.0852039678460955,-0.24564254390846504
-81.63892571040041,110.19482926586909,2000-02-27,37652.5,40700.5,10806.0,10311.0,0.5540101323813148,0.5804024734742206
19.358073342258905,-52.748108953783635,2003-02-01,,,,,,
-59.30565773628752,51.195469320971064,2000-11-07,,,,,,
-78.29071326264969,-91.57263334242677,2004-10-18,36370.0,39690.0,10104.0,9708.0,0.5651762275681014,0.5941679720448234
80.79939670559999,-140.65939966746242,2005-06-24,,,,,,
83.81376595342068,105.97832103342827,2003-10-29,,,,,,
55.511522660963,-144.37129557286553,2004-11-17,,,,,,
-35.16952154879328,-82.30269777134954,2006-04-01,,,,,,
-72.4190194788509,127.83939191907844,2003-11-13,38456.0,41352.0,11153.0,10599.0,0.5503638452700104,0.5751642700695161
33.16194477218824,-55.27105665167981,2003-12-02,,,,,,
-10.772551126871765,170.296325825098,2002-03-12,7350.0,7802.0,7339.0,7353.0,0.000748859690925177,0.030579221980053955
-68.03311772793981,172.7043605185895,2000-08-26,,,,,,
-0.8681561799713666,-83.42063263671959,2004-11-10,,,,,,
-83.81006619926069,-165.24783999003944,2003-08-11,,,,,,
73.67767237418077,73.82278231393649,2000-04-21,37029.0,65535.0,10778.5,10116.0,0.5490874862730731,0.7175204911319744
-43.41960331199695,-17.64485904659626,2006-11-28,,,,,,
29.254011183716756,-143.72897617455254,2006-06-09,,,,,,
-33.89200630390603,74.70821483209541,2003-08-21,,,,,,
3.6122438120059464,-168.77703271970836,2000-10-16,,,,,,
8.407850281790337,133.27080857720716,2006-03-05,,,,,,
-56.72619800540513,-130.08508951921067,2004-12-14,,,,,,
84.52523299762053,-134.167723651179,2001-08-04,,,,,,
49.52390820500062,-116.75797273130956,2001-01-04,10623.5,8922.5,8643.0,7977.0,0.1027950068772216,0.01591187270501827
79.10980948155404,165.69588905714394,2000-08-07,,,,,,
71.06892307697679,69.54096969138456,2005-03-11,,,,,,
17.621996185995325,108.49375276690921,2000-12-14,8033.0,8565.0,7541.0,7507.0,0.0315911133941182,0.06357879051285195
75.93736230416103,-36.85140513620891,2006-04-21,38662.0,41796.0,10149.0,9553.0,0.584151113478518,0.6092405428818931
-74.0713496306545,-58.927418098216,2001-03-27,32899.0,36776.5,9189.0,8687.0,0.563343470823036,0.6001783946655631
-54.72308476455387,-95.58575755805882,2005-12-29,,,,,,
-81.85908799610314,-6.966709807532783,2000-03-29,35234.0,38747.0,11792.0,11051.0,0.4984901969123453,0.5333504818061289
-31.440540462612418,18.65834407230066,2002-05-20,16479.0,12395.0,19525.5,17852.0,-0.08461442319710012,-0.22338309237010628
-20.038087855893238,47.438943714991936,2003-03-05,9025.0,7975.5,8418.0,7826.0,0.03479905979475988,-0.026992405526580495
-41.15717428069873,-87.43733856046998,2005-08-04,,,,,,
59.17275164734728,161.51546912507663,2005-02-17,30963.5,65535.0,11376.0,10877.5,0.4626294594881837,0.7041775558762716
-25.78440119515393,-118.8869406454311,2001-06-06,,,,,,
-39.43178825627146,167.63514291590843,2002-06-28,7818.0,8308.0,7438.0,7486.0,0.024908232826428782,0.0552521275244503
7.685294968484724,-174.65179589729863,2001-03-17,,,,,,
-64.63363950454273,-6.794750945935579,2000-02-07,,,,,,
54.39545653572714,-59.9875782780374,2005-02-23,65535.0,65535.0,10759.0,10148.0,0.7179594725666492,0.7179594725666492
-76.58088413764125,-18.315570985109716,2000-07-28,38692.0,42023.0,11978.0,11097.0,0.5272153147819212,0.5563785855817475
87.63964858809311,25.439248433084053,2004-05-19,,,,,,
49.00405847339834,-23.18790311542475,2002-09-07,20195.0,20580.0,16003.0,12556.0,0.11580750317697078,0.12511275729163784
-54.23117732384897,-30.655133891425812,2001-01-15,,,,,,
-89.00601891775156,83.78042954879035,2004-04-09,,,,,,
56.78305712187015,66.91545903112727,2001-01-28,13547.0,8979.0,9382.0,8405.0,0.18164769505865855,-0.021948695604814435
37.23432189257108,119.97766153290524,2002-12-09,30329.0,28422.5,10514.0,9831.0,0.48515045417819336,0.4599411862904974
41.221290247377716,-90.0147667537816,2001-01-30,33661.0,34663.0,11234.0,10076.0,0.49954337899543266,0.5104690938405549
48.82866240347023,39.43026351146289,2004-11-11,12417.0,9438.5,14376.0,11812.0,-0.07311611241742219,-0.20733166768145372
-76.67196268786374,30.670122741427388,2005-09-10,37248.0,40064.0,12596.0,12253.0,0.4945830992697205,0.5216103304215713
-25.47616886203093,-46.89438808583205,2001-06-28,7522.0,7738.0,7567.0,7469.0,-0.002982304990390331,0.011172819340084867
-69.14356928547664,-5.019284915034872,2002-12-20,7365.0,7962.0,7256.0,7266.0,0.0074550304356746635,0.04639243001708473
65.35861665760683,-67.03842840993765,2001-07-06,7229.0,7734.0,7299.0,7338.0,-0.004818281938325958,0.028936340051885657
22.193662828960427,-128.93601685788533,2004-01-04,,,,,,
-30.438355526523146,-103.03156416141618,2003-02-27,,,,,,
-78.55949694851574,-142.0150872955676,2003-10-09,,,,,,
-34.0231820911808,65.90504706844469,2006-02-23,,,,,,
-31.46700203518553,57.86186151929455,2004-08-13,7541.0,8085.0,7411.0,7430.0,0.008694489031567625,0.043495095508518045
41.32911210085153,162.21829376875422,2004-10-05,,,,,,
24.760344843938363,82.68422891300686,2001-11-24,17199.0,9642.0,12161.5,9604.0,0.17157405357538133,-0.11555484211250436
69.69829366373878,-161.26349804779267,2006-01-03,34387.0,37224.0,11984.0,11300.0,0.48312522913027434,0.512924727686554
-5.0013134708491265,138.3282626144235,2004-10-05,,,,,,
-68.4730357311057,130.56305866046128,2001-05-12,38847.0,53871.5,10510.5,9921.0,0.5741072785290977,0.6734956975552162
38.3840617001391,-20.40468452182848,2005-09-26,,,,,,
46.94130875104154,30.910698190051754,2003-04-10,13278.0,10143.0,15996.5,14570.0,-0.09286238876838172,-0.2239331280246362
11.029895562509322,171.38819969010677,2001-09-04,,,,,,
48.77409239182098,11.629570985339853,2003-08-31,17163.5,8761.5,12187.0,9391.0,0.16955418135977185,-0.1635200611022261
-1.1167926544096662,145.91585821539232,2001-01-10,8556.0,8875.5,8402.0,8389.0,0.009081259582497883,0.02740558529879886
4.091909288758931,-150.1060471883329,2002-03-16,,,,,,
-13.042616695461067,-111.22132726487418,2002-07-09,,,,,,
-85.42455718606287,-21.32822036112558,2002-05-24,,,,,,
-70.57954314120519,30.512451001429692,2003-12-14,36929.0,40830.0,10067.5,9392.0,0.5715638398604139,0.6044010020138502
-84.34274657638784,113.84202667060808,2003-11-20,,,,,,
24.55387402748047,175.77436145154726,2004-03-25,,,,,,
-33.4159234062612,-40.013461269318086,2003-04-25,,,,,,
1.5427244096464987,-162.93037098956944,2002-10-02,,,,,,
73.36196530669675,108.42174118631694,2005-09-11,,,,,,
-45.12739875320251,37.57705886981092,2005-10-17,,,,,,
-16.13107385358665,-108.5245708074474,2001-08-14,,,,,,
45.99920493774876,-1.8617556162887405,2003-04-29,7702.0,8122.0,7656.0,7588.0,0.0029951816642791837,0.02953479528457327
-48.81633021150796,87.23168839214078,2005-11-18,,,,,,
-76.14361623081726,97.34824334471176,2004-02-17,37782.5,40568.0,10629.0,10123.0,0.5608894580833055,0.5847803582241136
-37.84473847552176,-0.13737168044567927,2003-08-01,,,,,,
-60.9801682942792,-70.12276915361072,2002-07-02,,,,,,
77.34557742166315,170.54732953385766,2001-01-24,,,,,,
55.461668321595056,58.81053994433743,2000-06-08,19516.0,10022.0,16555.0,12269.0,0.0820881040170772,-0.24581404974225743
24.012676171876222,-33.03449303533247,2002-06-10,,,,,,
66.86290623378919,-79.03323928632513,2002-12-06,7437.0,8624.5,7377.0,7406.0,0.004050222762251896,0.07796144111489499
54.6609738418406,83.19707388128236,2004-01-09,,,,,,
